text,author,book
"Especially not something like abandoning my professional standards, because that would throw the rest of my life out of balance.All this reminded me of an incident involving a sculptor I respect.This sculptor had been asked to create a sculpture for a plaza in a certain town in Europe.",Banana Yoshimoto,The Lake
"In the place where the plaza then stood there had once been a forest inhabited by gypsies, large numbers of whom had died during some war.",Banana Yoshimoto,The Lake
So he suggested he make a statue showing gypsies.,Banana Yoshimoto,The Lake
He was thinking of all the terrible discrimination gypsies have suffered.,Banana Yoshimoto,The Lake
"An open area like the plaza was, he thought, the perfect place to commemorate a population that had been subjected to the evils of the human spirit, whose true story had always been concealed, consigned to oblivion.",Banana Yoshimoto,The Lake
"But the mayor and the citizens of the town refused to go along—there were still gypsies, they said, who grabbed purses and picked pockets and generally made themselves a nuisance to tourists—people like them didn’t deserve to be celebrated with a statue.",Banana Yoshimoto,The Lake
And so the whole project was indefinitely put on hold.That’s how it goes.,Banana Yoshimoto,The Lake
"Things look different depending on your perspective.As I see it, fighting to bridge those gaps isn’t what really matters.",Banana Yoshimoto,The Lake
"The most important thing is to know them inside and out, as differences, and to understand why certain people are the way they are.My job was to insist on my own perspective, right to the end, and in order to do that I needed to brush up on my technique.",Banana Yoshimoto,The Lake
"However famous you may be, these disagreements are bound to continue, and ultimately it doesn’t really matter that I’m not that much of a painter.Well, maybe it does.",Banana Yoshimoto,The Lake
"If I had more confidence, it’d be easier to hold my own.That’s the crucial thing.The truth, sad to say, is that I still can’t declare with any real conviction that the people of this town would be better off with my mural on the wall rather than that goofy logo.",Banana Yoshimoto,The Lake
"That’s the problem, I thought with a twinge of shame: I’m still too young, too green.Returning early to the apartment, I found Nakajima studying madly, his PowerBook open and a dictionary in his hand.“Early, aren’t you?” he said.“I got stuff for dinner,” I said.",Banana Yoshimoto,The Lake
"“No need to make anything.”I didn’t particularly need to say that, but that’s what came out.“Oh?",Banana Yoshimoto,The Lake
I was looking forward to making dinner again today.,Banana Yoshimoto,The Lake
"It’s a nice way to take a break,” Nakajima said.",Banana Yoshimoto,The Lake
“How about I go and get us some coffee from that place where they roast the beans themselves?,Banana Yoshimoto,The Lake
"It would be nice to talk a walk.” Then, looking me in the face for the first time, “Oh, looks like something bad happened today.”I nodded and told him what had happened.“Yeah, it’s not surprising, given your low level of celebrity and how unsophisticated people are in that part of the city,” Nakajima said.“You don’t mince words, do you?” I said, impressed.“If you don’t say what you’re thinking, you end up lying when you really need to speak up,” Nakajima said.“Anyhow, I can’t draw a stupid kon’nyaku logo into my picture.",Banana Yoshimoto,The Lake
I just can’t.”“Did you see what it looks like?”“I did.,Banana Yoshimoto,The Lake
It’s this kon’nyaku mascot with a weird blob of words above it.,Banana Yoshimoto,The Lake
"Very uncool.”“Could you stick it in a corner somewhere, really small?”“That would be fine with me, but the sponsor said it has to be big.”“That’s something they would have had to make clear from the beginning.”“You’re telling me.”“And even if your picture is still a work in progress, it’s like a sapling that will eventually grow into a huge tree or something—it has that kind of glow.",Banana Yoshimoto,The Lake
"They’ve got to see that.”“More plain speaking from Nakajima … I mean, even I don’t see that kind of value in my murals yet.",Banana Yoshimoto,The Lake
"That’s why I have no problem painting in a place that could be torn down.”“I know, but your modest assessment of your own worth and the decision to treat your work like a billboard are two totally different things.”“I’m with you there.”“Besides, they hired you to do a job.",Banana Yoshimoto,The Lake
"They can’t keep changing their minds about what that job is.”“Exactly.”“How about telling them you’ll quit unless they agree to have the logo at the edge, very small?”“That’s what I thought.”“Do you have any connections?",Banana Yoshimoto,The Lake
"Professors at the art school, say, or some famous art critic?”“A few.”“Have them say something.",Banana Yoshimoto,The Lake
"It helps to fight authority with authority, I think.",Banana Yoshimoto,The Lake
"And if you could get someone to come do a story about your work, write an article that would give meaning to your mural or something, that would make your position stronger, too.",Banana Yoshimoto,The Lake
"And if you should end up in court or something, who cares?",Banana Yoshimoto,The Lake
"Sayuri can decide for herself where she stands.” Nakajima paused a moment, then continued.",Banana Yoshimoto,The Lake
"“See, people like us are never at the center of things.",Banana Yoshimoto,The Lake
"We’re always on the margins, and I generally figure it’s best not to stand out too much.",Banana Yoshimoto,The Lake
"Most of the time we see things in exactly the opposite light as the majority does, and people don’t look kindly on you if you stand out.",Banana Yoshimoto,The Lake
"When push comes to shove, though, you’ve got to have something you won’t cave in on.",Banana Yoshimoto,The Lake
"Otherwise, you end up like a recluse or something, cut off from the world.”Our opinions were so close I felt as if he were reading my mind.The amazing alignment of our perspectives made me forget how annoyed I’d been at the prospect of having to stop painting and go to all this trouble doing irrelevant things.",Banana Yoshimoto,The Lake
"That feeling faded so quickly it was like magic.When something unpleasant happened during the day, I used to come home and pet my cat to cheer myself up.",Banana Yoshimoto,The Lake
"Being with Nakajima seemed to have a similar effect, neutralizing the poison that had accumulated inside me.My old self would probably have come in without saying a word and tried to forget it all by having sex with whoever I was sleeping with just then, not talking to him about what had happened, keeping everything bottled up inside.",Banana Yoshimoto,The Lake
"That shows you how much respect I had for my lovers.But Nakajima was different, I thought.",Banana Yoshimoto,The Lake
"This time it was for real.At this very moment, I was truly beginning to fall in love.",Banana Yoshimoto,The Lake
"It weighed on me and it was sometimes a pain in the ass, but the payoff could be big, too.",Banana Yoshimoto,The Lake
So big it felt like gazing up into the sky.,Banana Yoshimoto,The Lake
"Or like looking out an airplane window at the ocean, with clouds shining above it.It was so gorgeous it almost felt like sadness.Like the feeling you get when you realize that, in the grand scheme of things, your time here on this earth really isn’t all that long after all.There was one other thing I had to do.“Hey, Dad, I’m at the station now.",Banana Yoshimoto,The Lake
